timestamp,value,hour,minute,sqrt_value
2014-07-11 19:30:00,23984,19,30,154.8676854608
2014-07-11 20:00:00,21701,20,00,147.3125928086
2014-07-11 20:30:00,20592,20,30,143.4991289172
2014-07-11 21:00:00,22630,21,00,150.4327092091
2014-07-11 21:30:00,22854,21,30,151.1753948234
2014-07-11 22:00:00,23892,22,00,154.5703723228
2014-07-11 22:30:00,24959,22,30,157.9841764228
2014-07-11 23:00:00,26039,23,00,161.366043516
2014-07-11 23:30:00,26873,23,30,163.9298630512
2014-07-12 00:00:00,25871,00,00,160.8446455435
2014-07-12 00:30:00,24874,00,30,157.7149327109
2014-07-12 01:00:00,23243,01,00,152.4565511875
2014-07-12 01:30:00,21674,01,30,147.2209224261
2014-07-12 02:00:00,19221,02,00,138.6398211193
2014-07-12 02:30:00,16140,02,30,127.0432997053
2014-07-12 03:00:00,13371,03,00,115.633040261
2014-07-12 03:30:00,12041,03,30,109.7314904665
2014-07-12 04:00:00,10301,04,00,101.4938421777
2014-07-12 04:30:00,6472,04,30,80.4487414445
2014-07-12 05:00:00,4507,05,00,67.13419397
2014-07-12 05:30:00,3682,05,30,60.6794858251
2014-07-12 06:00:00,3422,06,00,58.4978632088
2014-07-12 06:30:00,4554,06,30,67.4833312752
2014-07-12 07:00:00,5347,07,00,73.1231837381
2014-07-12 07:30:00,6853,07,30,82.7828484651
2014-07-12 08:00:00,7107,08,00,84.3030248568
2014-07-12 08:30:00,9463,08,30,97.2779522811
2014-07-12 09:00:00,11022,09,00,104.9857133138
2014-07-12 09:30:00,13393,09,30,115.7281296833
2014-07-12 10:00:00,13567,10,00,116.4774656318
2014-07-12 10:30:00,15452,10,30,124.3060738661
2014-07-12 11:00:00,15525,11,00,124.5993579438
2014-07-12 11:30:00,17165,11,30,131.015266286
2014-07-12 12:00:00,17263,12,00,131.3887361991
2014-07-12 12:30:00,18418,12,30,135.7129323241
2014-07-12 13:00:00,18578,13,00,136.3011371926
2014-07-12 13:30:00,18762,13,30,136.9744501723
2014-07-12 14:00:00,18076,14,00,134.4470155861
2014-07-12 14:30:00,18604,14,30,136.396480893
2014-07-12 15:00:00,18580,15,00,136.3084736911
2014-07-12 15:30:00,19306,15,30,138.946032689
2014-07-12 16:00:00,18140,16,00,134.6848172587
2014-07-12 16:30:00,17455,16,30,132.1173720598
2014-07-12 17:00:00,18980,17,00,137.7679207944
2014-07-12 17:30:00,21152,17,30,145.4372717016
2014-07-12 18:00:00,22483,18,00,149.9433226256
2014-07-12 18:30:00,22534,18,30,150.1132905508
2014-07-12 19:00:00,22801,19,00,151
2014-07-12 19:30:00,22117,19,30,148.7178536693
2014-07-12 20:00:00,19864,20,00,140.9397034196
2014-07-12 20:30:00,19494,20,30,139.6209153386
2014-07-12 21:00:00,20607,21,00,143.5513845283
2014-07-12 21:30:00,20627,21,30,143.6210291009
2014-07-12 22:00:00,21706,22,00,147.329562546
2014-07-12 22:30:00,24243,22,30,155.7016377563
2014-07-12 23:00:00,25204,23,00,158.7576769797
2014-07-12 23:30:00,25752,23,30,160.4742970073
2014-07-13 00:00:00,25792,00,00,160.5988791991
2014-07-13 00:30:00,25033,00,30,158.2182037567
2014-07-13 01:00:00,23935,01,00,154.7094050147
2014-07-13 01:30:00,21440,01,30,146.4240417418
2014-07-13 02:00:00,19468,02,00,139.5277750127
2014-07-13 02:30:00,16622,02,30,128.9263355564
2014-07-13 03:00:00,14485,03,00,120.3536455617
2014-07-13 03:30:00,12974,03,30,113.9034679016
2014-07-13 04:00:00,11191,04,00,105.7875228938
2014-07-13 04:30:00,6911,04,30,83.1324244805
2014-07-13 05:00:00,4410,05,00,66.4078308635
2014-07-13 05:30:00,3467,05,30,58.8812364001
2014-07-13 06:00:00,3429,06,00,58.5576638878
2014-07-13 06:30:00,3599,06,30,59.9916660879
2014-07-13 07:00:00,3575,07,00,59.7913037155
2014-07-13 07:30:00,4557,07,30,67.505555327
2014-07-13 08:00:00,5243,08,00,72.4085630295
2014-07-13 08:30:00,6588,08,30,81.1664955508
2014-07-13 09:00:00,8009,09,00,89.4930164873
2014-07-13 09:30:00,10743,09,30,103.648444272
2014-07-13 10:00:00,13524,10,00,116.2927340809
2014-07-13 10:30:00,16179,10,30,127.1966980704
2014-07-13 11:00:00,14905,11,00,122.0860352375
2014-07-13 11:30:00,16916,11,30,130.0615239031
2014-07-13 12:00:00,17082,12,00,130.6981254648
2014-07-13 12:30:00,18606,12,30,136.4038122634
2014-07-13 13:00:00,18935,13,00,137.6045057402
2014-07-13 13:30:00,20175,13,30,142.0387271134
2014-07-13 14:00:00,22219,14,00,149.0603904463
2014-07-13 14:30:00,22868,14,30,151.2216915657
2014-07-13 15:00:00,20375,15,00,142.7410242362
2014-07-13 15:30:00,18489,15,30,135.9742622705
2014-07-13 16:00:00,16187,16,00,127.2281415411
2014-07-13 16:30:00,14015,16,30,118.3849652616
2014-07-13 17:00:00,14261,17,00,119.419428905
2014-07-13 17:30:00,20081,17,30,141.7074451114
2014-07-13 18:00:00,21503,18,00,146.6390125444
2014-07-13 18:30:00,19850,18,30,140.8900280361
2014-07-13 19:00:00,18383,19,00,135.5839223507
2014-07-13 19:30:00,17640,19,30,132.8156617271
2014-07-13 20:00:00,16225,20,00,127.3773920286
2014-07-13 20:30:00,15566,20,30,124.7637767944
2014-07-13 21:00:00,17088,21,00,130.7210771069
2014-07-13 21:30:00,16968,21,30,130.2612759035
2014-07-13 22:00:00,15271,22,00,123.5758876157
2014-07-13 22:30:00,14141,22,30,118.9159366948
2014-07-13 23:00:00,12851,23,00,113.3622512127
2014-07-13 23:30:00,13877,23,30,117.8006791152
2014-07-14 00:00:00,12484,00,00,111.7318217877
2014-07-14 00:30:00,9037,00,30,95.0631369144
2014-07-14 01:00:00,7393,01,00,85.9825563705
2014-07-14 01:30:00,5176,01,30,71.9444229944
2014-07-14 02:00:00,3479,02,00,58.9830484122
2014-07-14 02:30:00,2755,02,30,52.488093888
2014-07-14 03:00:00,2027,03,00,45.022216738
2014-07-14 03:30:00,1769,03,30,42.0594816896
2014-07-14 04:00:00,2091,04,00,45.7274534607
2014-07-14 04:30:00,2553,04,30,50.5272203866
2014-07-14 05:00:00,2853,05,00,53.4134814443
2014-07-14 05:30:00,4835,05,30,69.5341642648
2014-07-14 06:00:00,6603,06,00,81.2588456723
2014-07-14 06:30:00,11230,06,30,105.9716943339
2014-07-14 07:00:00,13395,07,00,115.7367703023
2014-07-14 07:30:00,15650,07,30,125.099960032
2014-07-14 08:00:00,17601,08,00,132.6687604525
2014-07-14 08:30:00,18818,08,30,137.1787155502
2014-07-14 09:00:00,18515,09,00,136.0698350113
2014-07-14 09:30:00,16972,09,30,130.2766287559
2014-07-14 10:00:00,15316,10,00,123.7578280352
2014-07-14 10:30:00,16003,10,30,126.5029643921
2014-07-14 11:00:00,14818,11,00,121.7292076701
2014-07-14 11:30:00,15610,11,30,124.9399855931
2014-07-14 12:00:00,16536,12,00,128.5923792454
2014-07-14 12:30:00,16153,12,30,127.0944530654
2014-07-14 13:00:00,15548,13,00,124.6916196061
2014-07-14 13:30:00,16500,13,30,128.4523257867
2014-07-14 14:00:00,16726,14,00,129.3290377294
2014-07-14 14:30:00,16838,14,30,129.7613193521
2014-07-14 15:00:00,16550,15,00,128.6468033027
2014-07-14 15:30:00,16621,15,30,128.9224573145
2014-07-14 16:00:00,15657,16,00,125.127934531
2014-07-14 16:30:00,15334,16,30,123.8305293536
2014-07-14 17:00:00,17584,17,00,132.604675634
2014-07-14 17:30:00,20903,17,30,144.5786982927
2014-07-14 18:00:00,21968,18,00,148.2160585092
2014-07-14 18:30:00,26945,18,30,164.1493222648
2014-07-14 19:00:00,24416,19,00,156.256199877
2014-07-14 19:30:00,22401,19,30,149.6696361992
2014-07-14 20:00:00,23549,20,00,153.4568343216
2014-07-14 20:30:00,21498,20,30,146.6219628841
2014-07-14 21:00:00,23114,21,00,152.0328911782
2014-07-14 21:30:00,23341,21,30,152.7776161615
2014-07-14 22:00:00,22141,22,00,148.798521498
2014-07-14 22:30:00,19110,22,30,138.2389236069
2014-07-14 23:00:00,16682,23,00,129.1588169658
2014-07-14 23:30:00,12631,23,30,112.3877217493
2014-07-15 00:00:00,10089,00,00,100.4440142567
2014-07-15 00:30:00,8553,00,30,92.4824307639
2014-07-15 01:00:00,6416,01,00,80.099937578
2014-07-15 01:30:00,4694,01,30,68.5127725318
2014-07-15 02:00:00,3933,02,00,62.7136348811
2014-07-15 02:30:00,2833,02,30,53.2259335287
2014-07-15 03:00:00,2089,03,00,45.7055795281
2014-07-15 03:30:00,1896,03,30,43.5430821142
2014-07-15 04:00:00,2055,04,00,45.3321078266
2014-07-15 04:30:00,2031,04,30,45.066617357
2014-07-15 05:00:00,2449,05,00,49.4873721266
2014-07-15 05:30:00,4360,05,30,66.0302960769
2014-07-15 06:00:00,7036,06,00,83.880867902
2014-07-15 06:30:00,11730,06,30,108.3051245325
2014-07-15 07:00:00,14387,07,00,119.9458211027
2014-07-15 07:30:00,17505,07,30,132.3064624272
2014-07-15 08:00:00,19091,08,00,138.170184917
2014-07-15 08:30:00,21057,08,30,145.1103028734
2014-07-15 09:00:00,20050,09,00,141.5980225851
2014-07-15 09:30:00,18637,09,30,136.5173981586
2014-07-15 10:00:00,17555,10,00,132.4952829349
2014-07-15 10:30:00,17595,10,30,132.6461458166
2014-07-15 11:00:00,16312,11,00,127.7184403287
2014-07-15 11:30:00,18232,11,30,135.0259234369
2014-07-15 12:00:00,18446,12,00,135.8160520704
2014-07-15 12:30:00,18204,12,30,134.9221998042
2014-07-15 13:00:00,17607,13,00,132.6913712342
2014-07-15 13:30:00,18945,13,30,137.6408369635
2014-07-15 14:00:00,22208,14,00,149.0234880816
2014-07-15 14:30:00,21574,14,30,146.8809041367
2014-07-15 15:00:00,17299,15,00,131.5256628951
2014-07-15 15:30:00,15515,15,30,124.5592228621
2014-07-15 16:00:00,13246,16,00,115.091268131
2014-07-15 16:30:00,12328,16,30,111.0315270543
2014-07-15 17:00:00,15342,17,00,123.8628273535
2014-07-15 17:30:00,18730,17,30,136.857590217
2014-07-15 18:00:00,23412,18,00,153.0098036075
2014-07-15 18:30:00,26340,18,30,162.2960258293
2014-07-15 19:00:00,27167,19,00,164.8241487161
2014-07-15 19:30:00,26279,19,30,162.1079886989
2014-07-15 20:00:00,23392,20,00,152.9444343544
2014-07-15 20:30:00,21571,20,30,146.8706914262
2014-07-15 21:00:00,23477,21,00,153.2220610748
2014-07-15 21:30:00,22612,21,30,150.3728698935
2014-07-15 22:00:00,21389,22,00,146.2497863246
2014-07-15 22:30:00,19575,22,30,139.9106857963
2014-07-15 23:00:00,18165,23,00,134.7775945771
2014-07-15 23:30:00,14923,23,30,122.1597314994
2014-07-16 00:00:00,11815,00,00,108.6968260806
2014-07-16 00:30:00,9024,00,30,94.9947366963
2014-07-16 01:00:00,7363,01,00,85.8079250419
2014-07-16 01:30:00,5812,01,30,76.2364742102
2014-07-16 02:00:00,4559,02,00,67.5203672976
2014-07-16 02:30:00,3673,02,30,60.605280298
2014-07-16 03:00:00,2830,03,00,53.1977443131
2014-07-16 03:30:00,2374,03,30,48.7237108603
2014-07-16 04:00:00,2556,04,00,50.5568986391
2014-07-16 04:30:00,2456,04,30,49.5580467735
2014-07-16 05:00:00,2486,05,00,49.8598034493
2014-07-16 05:30:00,4451,05,30,66.7158152165
2014-07-16 06:00:00,6723,06,00,81.9939022123
2014-07-16 06:30:00,12501,06,30,111.8078709215
2014-07-16 07:00:00,14763,07,00,121.5030863806
2014-07-16 07:30:00,18127,07,30,134.636547787
2014-07-16 08:00:00,20393,08,00,142.8040615669
2014-07-16 08:30:00,20753,08,30,144.0590156845
2014-07-16 09:00:00,20124,09,00,141.8590850104
2014-07-16 09:30:00,19253,09,30,138.7551800835
2014-07-16 10:00:00,17981,10,00,134.0932511352
2014-07-16 10:30:00,17720,10,30,133.1164903384
2014-07-16 11:00:00,16525,11,00,128.5496013218
2014-07-16 11:30:00,18153,11,30,134.7330694373
2014-07-16 12:00:00,18558,12,00,136.2277504769
2014-07-16 12:30:00,17652,12,30,132.8608294419
2014-07-16 13:00:00,17292,13,00,131.4990494262
2014-07-16 13:30:00,17551,13,30,132.4801871979
2014-07-16 14:00:00,17951,14,00,133.9813419846
2014-07-16 14:30:00,17909,14,30,133.824511955
2014-07-16 15:00:00,17442,15,00,132.0681642183
2014-07-16 15:30:00,16533,15,30,128.5807139504
2014-07-16 16:00:00,14776,16,00,121.5565711922
2014-07-16 16:30:00,13462,16,30,116.0258591866
2014-07-16 17:00:00,16363,17,00,127.9179424475
2014-07-16 17:30:00,19310,17,30,138.9604260212
2014-07-16 18:00:00,22346,18,00,149.4857852774
2014-07-16 18:30:00,24408,18,30,156.2305987955
2014-07-16 19:00:00,26225,19,00,161.941347407
2014-07-16 19:30:00,25423,19,30,159.4459155952
2014-07-16 20:00:00,23811,20,00,154.3081332918
2014-07-16 20:30:00,22028,20,30,148.4183277092
2014-07-16 21:00:00,24290,21,00,155.8524943657
2014-07-16 21:30:00,24835,21,30,157.5912434116
2014-07-16 22:00:00,24269,22,00,155.7851084026
2014-07-16 22:30:00,23526,22,30,153.381876374
2014-07-16 23:00:00,21968,23,00,148.2160585092
2014-07-16 23:30:00,20137,23,30,141.9048977308
2014-07-17 00:00:00,16928,00,00,130.1076477383
2014-07-17 00:30:00,12753,00,30,112.9291813483
2014-07-17 01:00:00,10087,01,00,100.4340579684
2014-07-17 01:30:00,7881,01,30,88.7749964799
2014-07-17 02:00:00,6006,02,00,77.49838708
2014-07-17 02:30:00,4382,02,30,66.1966766537
2014-07-17 03:00:00,3676,03,00,60.6300255649
2014-07-17 03:30:00,3214,03,30,56.6921511322
2014-07-17 04:00:00,3205,04,00,56.6127194189
2014-07-17 04:30:00,2849,04,30,53.3760245803
2014-07-17 05:00:00,2887,05,00,53.730810528
2014-07-17 05:30:00,5039,05,30,70.9859140957
2014-07-17 06:00:00,7132,06,00,84.4511693229
2014-07-17 06:30:00,12095,06,30,109.9772703789
2014-07-17 07:00:00,14558,07,00,120.6565373281
2014-07-17 07:30:00,17298,07,30,131.5218613007
2014-07-17 08:00:00,19124,08,00,138.2895513045
2014-07-17 08:30:00,20407,08,30,142.8530713706
2014-07-17 09:00:00,19379,09,00,139.2084767534
2014-07-17 09:30:00,18867,09,30,137.3571985736
2014-07-17 10:00:00,17662,10,00,132.8984574779
2014-07-17 10:30:00,17447,10,30,132.0870924807
2014-07-17 11:00:00,16579,11,00,128.7594656715
2014-07-17 11:30:00,18340,11,30,135.4252561378
2014-07-17 12:00:00,18760,12,00,136.9671493461
2014-07-17 12:30:00,18457,12,30,135.8565419846
2014-07-17 13:00:00,17608,13,00,132.6951393232
2014-07-17 13:30:00,18913,13,30,137.5245432641
2014-07-17 14:00:00,19122,14,00,138.2823199111
2014-07-17 14:30:00,19547,14,30,139.8105861514
2014-07-17 15:00:00,17267,15,00,131.4039573224
2014-07-17 15:30:00,15916,15,30,126.1586303033
2014-07-17 16:00:00,13836,16,00,117.6265276203
2014-07-17 16:30:00,11985,16,30,109.4760247726
2014-07-17 17:00:00,14313,17,00,119.6369508137
2014-07-17 17:30:00,17988,17,30,134.1193498344
2014-07-17 18:00:00,21181,18,00,145.5369368923
2014-07-17 18:30:00,23539,18,30,153.4242484094
2014-07-17 19:00:00,24714,19,00,157.2068700789
2014-07-17 19:30:00,25079,19,30,158.363505897
2014-07-17 20:00:00,23032,20,00,151.7629730863
2014-07-17 20:30:00,21168,20,30,145.4922678358
2014-07-17 21:00:00,25514,21,00,159.7310239121
2014-07-17 21:30:00,26286,21,30,162.1295778074
2014-07-17 22:00:00,25650,22,00,160.1561737805
2014-07-17 22:30:00,24850,22,30,157.6388277043
2014-07-17 23:00:00,23869,23,00,154.4959546396
2014-07-17 23:30:00,22913,23,30,151.370406619
2014-07-18 00:00:00,20850,00,00,144.3952907819
2014-07-18 00:30:00,16734,00,30,129.3599628942
2014-07-18 01:00:00,14106,01,00,118.7686827409
2014-07-18 01:30:00,11587,01,30,107.6429282396
2014-07-18 02:00:00,8951,02,00,94.6097246587
2014-07-18 02:30:00,7199,02,30,84.8469209813
2014-07-18 03:00:00,6051,03,00,77.7881739084
2014-07-18 03:30:00,4693,03,30,68.5054742338
2014-07-18 04:00:00,4507,04,00,67.13419397
2014-07-18 04:30:00,3791,04,30,61.5710971154
2014-07-18 05:00:00,3586,05,00,59.8832196863
2014-07-18 05:30:00,4918,05,30,70.1284535691
2014-07-18 06:00:00,7039,06,00,83.8987485008
2014-07-18 06:30:00,11262,06,30,106.1225706436
2014-07-18 07:00:00,13725,07,00,117.1537451386
2014-07-18 07:30:00,15899,07,30,126.0912368089
2014-07-18 08:00:00,17329,08,00,131.6396596775
2014-07-18 08:30:00,19757,08,30,140.5595959015
2014-07-18 09:00:00,19341,09,00,139.071923838
2014-07-18 09:30:00,17660,09,30,132.890932723
2014-07-18 10:00:00,16532,10,00,128.5768252836
2014-07-18 10:30:00,16354,10,30,127.8827588067
2014-07-18 11:00:00,16054,11,00,126.7043803505
2014-07-18 11:30:00,17326,11,30,131.628264442
2014-07-18 12:00:00,17463,12,00,132.1476447009
2014-07-18 12:30:00,17091,12,30,130.732551417
2014-07-18 13:00:00,16668,13,00,129.1046087481
2014-07-18 13:30:00,17096,13,30,130.7516730295
2014-07-18 14:00:00,17811,14,00,133.4578585172
2014-07-18 14:30:00,17980,14,30,134.0895223349
2014-07-18 15:00:00,17080,15,00,130.6904740216
2014-07-18 15:30:00,15185,15,30,123.2274320109
2014-07-18 16:00:00,13538,16,00,116.3529114376
2014-07-18 16:30:00,12704,16,30,112.7120224288
2014-07-18 17:00:00,15019,17,00,122.552029767
2014-07-18 17:30:00,18778,17,30,137.0328427787
2014-07-18 18:00:00,21583,18,00,146.9115380084
2014-07-18 18:30:00,23834,18,30,154.3826415113
2014-07-18 19:00:00,25123,19,00,158.5023659129
2014-07-18 19:30:00,24762,19,30,157.3594611074
2014-07-18 20:00:00,22761,20,00,150.8674915282
2014-07-18 20:30:00,22227,20,30,149.0872227926
2014-07-18 21:00:00,23985,21,00,154.8709139897
2014-07-18 21:30:00,23788,21,30,154.2335890784
2014-07-18 22:00:00,23855,22,00,154.4506393642
2014-07-18 22:30:00,26040,22,30,161.3691420316
2014-07-18 23:00:00,25863,23,00,160.8197749035
2014-07-18 23:30:00,25851,23,30,160.7824617301
2014-07-19 00:00:00,26100,00,00,161.554944214
2014-07-19 00:30:00,24625,00,30,156.9235482648
2014-07-19 01:00:00,22657,01,00,150.5224235787
2014-07-19 01:30:00,20289,01,30,142.4394608246
2014-07-19 02:00:00,18524,02,00,136.1029022468
2014-07-19 02:30:00,15943,02,30,126.2655930965
2014-07-19 03:00:00,13179,03,00,114.7998257838
2014-07-19 03:30:00,12423,03,30,111.4585124609
2014-07-19 04:00:00,10478,04,00,102.3621023622
2014-07-19 04:30:00,6556,04,30,80.96912992
2014-07-19 05:00:00,4561,05,00,67.5351760196
2014-07-19 05:30:00,3513,05,30,59.2705660509
2014-07-19 06:00:00,3607,06,00,60.0583050044
2014-07-19 06:30:00,4781,06,30,69.1447756523
2014-07-19 07:00:00,5423,07,00,73.6410211771
2014-07-19 07:30:00,6669,07,30,81.6639455329
2014-07-19 08:00:00,7064,08,00,84.0476055578
2014-07-19 08:30:00,9363,08,30,96.7625960793
2014-07-19 09:00:00,10874,09,00,104.2784733298
2014-07-19 09:30:00,13255,09,30,115.1303608958
2014-07-19 10:00:00,13164,10,00,114.7344760741
2014-07-19 10:30:00,15159,10,30,123.1218908237
2014-07-19 11:00:00,16030,11,00,126.6096362841
2014-07-19 11:30:00,18256,11,30,135.1147660324
2014-07-19 12:00:00,17751,12,00,133.232878825
2014-07-19 12:30:00,17675,12,30,132.9473580031
2014-07-19 13:00:00,18557,13,00,136.2240801033
2014-07-19 13:30:00,18389,13,30,135.6060470628
2014-07-19 14:00:00,17538,14,00,132.4311141688
2014-07-19 14:30:00,17506,14,30,132.3102414781
2014-07-19 15:00:00,17580,15,00,132.5895923517
2014-07-19 15:30:00,18027,15,30,134.2646640036
2014-07-19 16:00:00,16959,16,00,130.2267253677
2014-07-19 16:30:00,17066,16,30,130.6369013717
2014-07-19 17:00:00,18155,17,00,134.7404913157
2014-07-19 17:30:00,20610,17,30,143.5618333681
2014-07-19 18:00:00,20793,18,00,144.1977808428
2014-07-19 18:30:00,21584,18,30,146.9149413777
2014-07-19 19:00:00,23493,19,00,153.2742639845
2014-07-19 19:30:00,22555,19,30,150.183221433
2014-07-19 20:00:00,20183,20,00,142.066885656
2014-07-19 20:30:00,20441,20,30,142.9720252357
2014-07-19 21:00:00,21555,21,00,146.8162116389
2014-07-19 21:30:00,22406,21,30,149.686338722
2014-07-19 22:00:00,22512,22,00,150.0399946681
2014-07-19 22:30:00,24667,22,30,157.0573143792
2014-07-19 23:00:00,25424,23,00,159.449051424
2014-07-19 23:30:00,25852,23,30,160.785571492
2014-07-20 00:00:00,25137,00,00,158.5465231407
2014-07-20 00:30:00,24099,00,30,155.2385261461
2014-07-20 01:00:00,23058,01,00,151.8486088181
2014-07-20 01:30:00,20786,01,30,144.1735065815
2014-07-20 02:00:00,19217,02,00,138.625394499
2014-07-20 02:30:00,16329,02,30,127.7849756427
2014-07-20 03:00:00,14293,03,00,119.553335378
2014-07-20 03:30:00,13193,03,30,114.8607853012
2014-07-20 04:00:00,11166,04,00,105.6692954457
2014-07-20 04:30:00,7518,04,30,86.7064011478
2014-07-20 05:00:00,4877,05,00,69.8355210477
2014-07-20 05:30:00,3639,05,30,60.3241245274
2014-07-20 06:00:00,3412,06,00,58.412327466
2014-07-20 06:30:00,3827,06,30,61.8627513129
2014-07-20 07:00:00,3922,07,00,62.6258732474
2014-07-20 07:30:00,5241,07,30,72.394751191
2014-07-20 08:00:00,5601,08,00,74.8398289683
2014-07-20 08:30:00,7147,08,30,84.5399313934
2014-07-20 09:00:00,8425,09,00,91.7877987534
2014-07-20 09:30:00,10951,09,30,104.647025758
2014-07-20 10:00:00,11800,10,00,108.627804912
2014-07-20 10:30:00,13936,10,30,118.050836507
2014-07-20 11:00:00,14835,11,00,121.7990147743
2014-07-20 11:30:00,16412,11,30,128.1093283098
2014-07-20 12:00:00,16763,12,00,129.472004696
2014-07-20 12:30:00,17613,12,30,132.7139781636
2014-07-20 13:00:00,17439,13,00,132.0568059586
2014-07-20 13:30:00,17921,13,30,133.8693392828
2014-07-20 14:00:00,18605,14,00,136.4001466275
2014-07-20 14:30:00,18113,14,30,134.5845459182
2014-07-20 15:00:00,17579,15,00,132.5858212631
2014-07-20 15:30:00,16927,15,30,130.1038047099
2014-07-20 16:00:00,16526,16,00,128.5534908122
2014-07-20 16:30:00,16956,16,30,130.2152064853
2014-07-20 17:00:00,17381,17,00,131.8370205974
2014-07-20 17:30:00,19232,17,30,138.6794865869
2014-07-20 18:00:00,19127,18,00,138.3003976856
2014-07-20 18:30:00,19404,18,30,139.2982411949
2014-07-20 19:00:00,18812,19,00,137.1568445248
2014-07-20 19:30:00,18253,19,30,135.1036639029
2014-07-20 20:00:00,16497,20,00,128.4406477716
2014-07-20 20:30:00,16681,20,30,129.1549457048
2014-07-20 21:00:00,17334,21,00,131.658649545
2014-07-20 21:30:00,17674,21,30,132.9435970628
2014-07-20 22:00:00,16469,22,00,128.3316017199
2014-07-20 22:30:00,15128,22,30,122.9959348922
2014-07-20 23:00:00,13973,23,00,118.207444774
2014-07-20 23:30:00,12040,23,30,109.7269337948
2014-07-21 00:00:00,9494,00,00,97.4371592361
2014-07-21 00:30:00,6963,00,30,83.4445923952
2014-07-21 01:00:00,5611,01,00,74.9066085202
2014-07-21 01:30:00,4140,01,30,64.3428317686
2014-07-21 02:00:00,3370,02,00,58.0517010948
2014-07-21 02:30:00,2625,02,30,51.2347538298
2014-07-21 03:00:00,2093,03,00,45.7493169348
2014-07-21 03:30:00,1854,03,30,43.0581002832
2014-07-21 04:00:00,2482,04,00,49.8196748283
2014-07-21 04:30:00,2529,04,30,50.2891638427
2014-07-21 05:00:00,2968,05,00,54.4793538875
